 #p(MeV) \t \delta f_\\nu \t \delta f_\\nubar
  6.1259233728404903E+00  8.8078769990683970E-13  8.5700378292066345E-13
  6.1869541156584109E+00  8.6649607901269561E-13  8.4296531750143964E-13
  6.2485928895178890E+00  8.5245706224887950E-13  8.2917556781726053E-13
  6.3108457520503869E+00  8.3866625620895890E-13  8.1563019882876884E-13
  6.3737188212377260E+00  8.2511948036551454E-13  8.0232508471045018E-13
  6.4372182760133629E+00  8.1181263734125873E-13  7.8925618155255931E-13
  6.5013503568696116E+00  7.9874168760264456E-13  7.7641950257959490E-13
  6.5661213664709450E+00  7.8590264896302927E-13  7.6381111766128662E-13
  6.6315376702734081E+00  7.7329159611805001E-13  7.5142715285460123E-13
  6.6976056971501672E+00  7.6090466020946588E-13  7.3926378997310856E-13
  6.7643319400233421E+00  7.4873802841399175E-13  7.2731726618030195E-13
  6.8317229565020856E+00  7.3678794355394866E-13  7.1558387360374940E-13
  6.8997853695270477E+00  7.2505070372675958E-13  7.0405995896719461E-13
  6.9685258680212696E+00  7.1352266195057950E-13  6.9274192323792509E-13
  7.0379512075475139E+00  7.0220022582357705E-13  6.8162622128699478E-13
  7.1080682109722151E+00  6.9107972577163225E-13  6.7070923355407124E-13
  7.1788837691359690E+00  6.8015678621741604E-13  6.5998665384518369E-13
  7.2504048415307585E+00  6.6942686544135804E-13  6.4945401549736601E-13
  7.3226384569839160E+00  6.5888554730664933E-13  6.3910697548468802E-13
  7.3955917143488641E+00  6.4852853774298231E-13  6.2894131095136077E-13
  7.4692717832027915E+00  6.3835166097066366E-13  6.1895291549350158E-13
  7.5436859045512321E+00  6.2835085588121905E-13  6.0913779559453199E-13
  7.6188413915396920E+00  6.1852217256671082E-13  5.9949206720657830E-13
  7.6947456301723713E+00  6.0886176899043744E-13  5.9001195247065595E-13
  7.7714060800380027E+00  5.9936590779202800E-13  5.8069377656876629E-13
  7.8488302750429924E+00  5.9003095322030390E-13  5.7153396470138374E-13
  7.9270258241517872E+00  5.8085336818760273E-13  5.6252903918416040E-13
  8.0060004121346715E+00  5.7182974812955082E-13  5.5367565226066930E-13
  8.0857618003230112E+00  5.6295738761503593E-13  5.4497113581374446E-13
  8.1663178273719819E+00  5.5423412921406276E-13  5.3641335418925475E-13
  8.2476764100309499E+00  5.4565784780494860E-13  5.2800020351561553E-13
  8.3298455439214756E+00  5.3722643501279410E-13  5.1972959660172416E-13
  8.4128333043231081E+00  5.2893779958313602E-13  5.1159946330366065E-13
  8.4966478469670044E+00  5.2078986774963962E-13  5.0360775088508853E-13
  8.5812974088374148E+00  5.1278058359470423E-13  4.9575242437023906E-13
  8.6667903089812199E+00  5.0490790940193832E-13  4.8803146688848994E-13
  8.7531349493254584E+00  4.9716982599960242E-13  4.8044288000963295E-13
  8.8403398155030626E+00  4.8956433309418955E-13  4.7298468406904551E-13
  8.9284134776867958E+00  4.8208944959341943E-13  4.6565491848205826E-13
  9.0173645914314804E+00  4.7474321195254941E-13  4.5845164015228695E-13
  9.1072018985246448E+00  4.6752349470319137E-13  4.5137275020857421E-13
  9.1979342278456375E+00  4.6042787715602150E-13  4.4441586542732012E-13
  9.2895704962332832E+00  4.5345395482351387E-13  4.3757861921689640E-13
  9.3821197093622217E+00  4.4659937466497451E-13  4.3085869566530838E-13
  9.4755909626279156E+00  4.3986183383392412E-13  4.2425382830733387E-13
  9.5699934420405501E+00  4.3323907847926449E-13  4.1776179894419110E-13
  9.6653364251277765E+00  4.2672890259717523E-13  4.1138043651274834E-13
  9.7616292818464689E+00  4.2032914693086448E-13  4.0510761600146337E-13
  9.8588814755036047E+00  4.1403769791546856E-13  3.9894125741036984E-13
  9.9571025636862380E+00  4.0785248666553460E-13  3.9287932475262494E-13
  1.0056302199200809E+01  4.0177148800267127E-13  3.8691982509522612E-13
  1.0156490131021792E+01  3.9579271952238901E-13  3.8106080763789750E-13
  1.0257676205249766E+01  3.8991431022282314E-13  3.7530042983565254E-13
  1.0359870366079079E+01  3.8413474747790209E-13  3.6963719556254414E-13
  1.0463082656775097E+01  3.7845262939143535E-13  3.6406971598787659E-13
  1.0567323220661253E+01  3.7286656494463813E-13  3.5859661312957146E-13
  1.0672602302115871E+01  3.6737517420484142E-13  3.5321652005925767E-13
  1.0778930247578945E+01  3.6197708856958399E-13  3.4792808114124268E-13
  1.0886317506568973E+01  3.5667095101422872E-13  3.4272995227447584E-13
  1.0994774632709872E+01  3.5145541634160324E-13  3.3762080113604754E-13
  1.1104312284768152E+01  3.4632915143227561E-13  3.3259930742486064E-13
  1.1214941227700443E+01  3.4129083549421261E-13  3.2766416310425727E-13
  1.1326672333711400E+01  3.3633916031066929E-13  3.2281407264247805E-13
  1.1439516583322227E+01  3.3147283048526861E-13  3.1804775324994028E-13
  1.1553485066449745E+01  3.2669053932956231E-13  3.1336391163463011E-13
  1.1668588983496331E+01  3.2199065687013716E-13  3.0876094307743075E-13
  1.1784839646450607E+01  3.1737134092594441E-13  3.0423703885361491E-13
  1.1902248479999145E+01  3.1283079266555536E-13  2.9979043297985557E-13
  1.2020827022649279E+01  3.0836726129881466E-13  2.9541940671918314E-13
  1.2140586927863019E+01  3.0397904262229058E-13  2.9112228715008062E-13
  1.2261539965202337E+01  2.9966447762601907E-13  2.8689744579560741E-13
  1.2383698021485849E+01  2.9542195115849985E-13  2.8274329730957481E-13
  1.2507073101956960E+01  2.9124989064706552E-13  2.7865829821693926E-13
  1.2631677331463758E+01  2.8714676487088254E-13  2.7464094570571828E-13
  1.2757522955650535E+01  2.8311108278398364E-13  2.7068977646787794E-13
  1.2884622342161308E+01  2.7914139238585892E-13  2.6680336558676552E-13
  1.3012987981855209E+01  2.7523628108525744E-13  2.6298032687679712E-13
  1.3142632490034062E+01  2.7139451885241540E-13  2.5921945134618148E-13
  1.3273568607682202E+01  2.6761516218890846E-13  2.5551980734643941E-13
  1.3405809202718546E+01  2.6389730454909656E-13  2.5188049915338521E-13
  1.3539367271261250E+01  2.6024004816232001E-13  2.4830063974985248E-13
