 #p(MeV) \t \delta f_\\nu \t \delta f_\\nubar
  6.3737258017356538E-02  9.9232427252647692E-02  2.1226975111545801E-06
  6.4372253260559037E-02  9.8985287279367201E-02  2.1038002550869778E-06
  6.5013574771496149E-02  9.8752177275631195E-02  2.0850515487320077E-06
  6.5661285576881723E-02  9.8541328877137929E-02  2.0664508879001583E-06
  6.6315449331345797E-02  9.8365132239972702E-02  2.0479978570590000E-06
  6.6976130323690555E-02  9.8147195663925615E-02  2.0296921053350124E-06
  6.7643393483208233E-02  9.7920259647393676E-02  2.0115333235408322E-06
  6.8317304386062150E-02  9.7643075858845546E-02  1.9935212371035734E-06
  6.8997929261731483E-02  9.7403305369428414E-02  1.9756556088017314E-06
  6.9685334999519719E-02  9.7160092687987365E-02  1.9579362004953190E-06
  7.0379589155128638E-02  9.6963282755325980E-02  1.9403626878976228E-06
  7.1080759957297179E-02  9.6749290762909973E-02  1.9229345711143541E-06
  7.1788916314506790E-02  9.6525588591296452E-02  1.9056511197854980E-06
  7.2504127821753639E-02  9.6288912874290880E-02  1.8885113637872615E-06
  7.3226464767387853E-02  9.6046848756068601E-02  1.8715141176062715E-06
  7.3955998140021559E-02  9.5794385999925999E-02  1.8546580206699471E-06
  7.4692799635505083E-02  9.5580811181153677E-02  1.8379415801527813E-06
  7.5436941663973037E-02  9.5347334381020124E-02  1.8213632081392575E-06
  7.6188497356960691E-02  9.5119261257431129E-02  1.8049212579906853E-06
  7.6947540574590786E-02  9.4905501721158678E-02  1.7886140505528813E-06
  7.7714145912832530E-02  9.4704211288336962E-02  1.7724398651628949E-06
  7.8488388710832344E-02  9.4471976463439702E-02  1.7563969350464039E-06
  7.9270345058318023E-02  9.4286124998502058E-02  1.7404834890031178E-06
  8.0060091803076730E-02  9.4069331128299349E-02  1.7246978265860074E-06
  8.0857706558506950E-02  9.3837428700016032E-02  1.7090383891070612E-06
  8.1663267711246434E-02  9.3604250062317804E-02  1.6935037996456135E-06
  8.2476854428875451E-02  9.3397704881460236E-02  1.6780928682715425E-06
  8.3298546667697149E-02  9.3171233095343239E-02  1.6628045737050369E-06
  8.4128425180595615E-02  9.2942045448157234E-02  1.6476380342062633E-06
  8.4966571524971557E-02  9.2731760662005724E-02  1.6325924774873300E-06
  8.5813068070757850E-02  9.2517703913841745E-02  1.6176672105954034E-06
  8.6667998008514269E-02  9.2298046569535649E-02  1.6028615894908332E-06
  8.7531445357603266E-02  9.2077483677325114E-02  1.5881750165310464E-06
  8.8403494974447189E-02  9.1852832952530689E-02  1.5736069614520382E-06
  8.9284232560867371E-02  9.1627587141734260E-02  1.5591569666837072E-06
  9.0173744672506981E-02  9.1394159339756822E-02  1.5448246214572848E-06
  9.1072118727336976E-02  9.1214588490352841E-02  1.5306095180399302E-06
  9.1979443014247500E-02  9.0988896656973808E-02  1.5165112113830305E-06
  9.2895806701724579E-02  9.0803525848389841E-02  1.5025291955454538E-06
  9.3821299846613110E-02  9.0600129703714630E-02  1.4886628970714345E-06
  9.4756013402967368E-02  9.0372774836738196E-02  1.4749116799459498E-06
  9.5700039230989839E-02  9.0141388746432655E-02  1.4612748559966925E-06
  9.6653470106058528E-02  8.9898006076548728E-02  1.4477516967665752E-06
  9.7616399727845055E-02  8.9678978117862573E-02  1.4343414461604458E-06
  9.8588922729522549E-02  8.9460243419657373E-02  1.4210433290629699E-06
  9.9571134687066409E-02  8.9245087884176677E-02  1.4078565606520073E-06
  1.0056313212864673E-01  8.9033399950451078E-02  1.3947803713603791E-06
  1.0156501254411492E-01  8.8847416831435946E-02  1.3818140470835213E-06
  1.0257687439458475E-01  8.8648292532932813E-02  1.3689569686851577E-06
  1.0359881712210850E-01  8.8462147923323312E-02  1.3562086353387635E-06
  1.0463094115944986E-01  8.8249407568571220E-02  1.3435686663072307E-06
  1.0567334793995427E-01  8.8034200035161408E-02  1.3310367861229694E-06
  1.0672613990751707E-01  8.7815262136098540E-02  1.3186128016526354E-06
  1.0778942052665171E-01  8.7600170401107957E-02  1.3062965780402679E-06
  1.0886329429265738E-01  8.7386544738629349E-02  1.2940880175032416E-06
  1.0994786674188899E-01  8.7168338583006377E-02  1.2819870432357230E-06
  1.1104324446212839E-01  8.6967817369757699E-02  1.2699935848909638E-06
  1.1214953510305962E-01  8.6763693875207062E-02  1.2581075489921751E-06
  1.1326684738684852E-01  8.6552527636778093E-02  1.2463287649632802E-06
  1.1439529111882718E-01  8.6342117018060216E-02  1.2346569192281800E-06
  1.1553497719828539E-01  8.6141690697470852E-02  1.2230915014824661E-06
  1.1668601762936955E-01  8.5953182499532169E-02  1.2116317813755130E-06
  1.1784852553208967E-01  8.5769984596236470E-02  1.2002768184377667E-06
  1.1902261515343689E-01  8.5576814753142466E-02  1.1890254952759225E-06
  1.2020840187861055E-01  8.5352657899083764E-02  1.1778765603186276E-06
  1.2140600224235863E-01  8.5115568194617505E-02  1.1668286695782812E-06
  1.2261553394042976E-01  8.4865361745459611E-02  1.1558804220783295E-06
  1.2383711584114004E-01  8.4647086079873576E-02  1.1450303877110554E-06
  1.2507086799705530E-01  8.4435599429656311E-02  1.1342771311551087E-06
  1.2631691165678902E-01  8.4248672817122131E-02  1.1236192469081579E-06
  1.2757536927691826E-01  8.4096087538798894E-02  1.1130554100787612E-06
  1.2884636453401871E-01  8.3915938424109979E-02  1.1025844274166070E-06
  1.3013002233681834E-01  8.3723072992225436E-02  1.0922052704980693E-06
  1.3142646883847384E-01  8.3517007870948970E-02  1.0819170820759855E-06
  1.3273583144896772E-01  8.3316971960987349E-02  1.0717191583331716E-06
  1.3405823884763038E-01  8.3098953668929207E-02  1.0616109170456600E-06
  1.3539382099578570E-01  8.2899046362067283E-02  1.0515918626882318E-06
  1.3674270914952333E-01  8.2677038487278504E-02  1.0416615556882142E-06
  1.3810503587259831E-01  8.2500465865545033E-02  1.0318195886535206E-06
  1.3948093504945858E-01  8.2294223032278443E-02  1.0220655689253411E-06
  1.4087054189840273E-01  8.2099590338142930E-02  1.0123991036404789E-06
  1.4227399298486906E-01  8.1896778176905258E-02  1.0028197755714125E-06
  1.4369142623485626E-01  8.1702106984395853E-02  9.9332710803737549E-07
  1.4512298094847872E-01  8.1506935060441502E-02  9.8392053806295973E-07
  1.4656879781365595E-01  8.1304118058967298E-02  9.7459941396519557E-07
  1.4802901891993944E-01  8.1097755126014040E-02  9.6536301796108985E-07
  1.4950378777247619E-01  8.0899425853933393E-02  9.5621060229345030E-07
  1.5099324930611199E-01  8.0697760245591638E-02  9.4714142470147936E-07
  1.5249754989963551E-01  8.0506678856791261E-02  9.3815477399371134E-07
  1.5401683739016320E-01  8.0307582466063426E-02  9.2924998325788752E-07
  1.5555126108766851E-01  8.0106175689817261E-02  9.2042643279876813E-07
  1.5710097178965576E-01  7.9916761029206279E-02  9.1168354688392295E-07
  1.5866612179597939E-01  7.9736128375581902E-02  9.0302078910849327E-07
  1.6024686492381210E-01  7.9556646198705575E-02  8.9443766536434297E-07
  1.6184335652276069E-01  7.9365571136395113E-02  8.8593373655622107E-07
