#T(MeV)	Chi2B			Chi2Q			Chi11QB	
10	0.21776041621564618	0.5484288355713719	0.11290800314007954
12	0.21980659224452234	0.5512861126565642	0.1116729281675196
14	0.22199225110683019	0.553962187975567	0.10997768576190654
16	0.22468520919863183	0.5569739896421837	0.10760357124492007
18	0.2279778731011839	0.5604854997698239	0.10452975356745607
20	0.23180993647945658	0.5644742265529044	0.10085435359399113
22	0.2360524350669612	0.5688327049645772	0.09672783483065484
24	0.2405594884531546	0.5734280084819919	0.09230903157568271
26	0.24519583153525745	0.5781330536256908	0.08774139055517582
28	0.24984867704338828	0.5828404262648224	0.08314307217804581
30	0.25443060089733394	0.5874663489523093	0.0786051471576415
32	0.25887789200790695	0.5919496559506353	0.07419387193482141
34	0.26314701201066504	0.5962486291791453	0.06995460515781526
36	0.26721060289454546	0.6003372402463729	0.06591603445728197
38	0.2710537448571898	0.6042015588482829	0.06209406913390325
40	0.27467075032411253	0.6078366460808131	0.05849514543258813
42	0.278062560892635	0.611244018437428	0.05511889665215805
44	0.28123470923867416	0.6144296559610606	0.05196023748371231
46	0.284195766158755	0.6174024817902479	0.04901094947273782
48	0.2869561834719344	0.6201732283043297	0.04626086136046087
50	0.289527449307037	0.6227536092990004	0.04369871068492631
60	0.29995874865191574	0.6332176667367804	0.03330016943294889
70	0.30731138246416423	0.640590297591187	0.025967532662858617
80	0.31259400417601146	0.6458876366715087	0.020699628319485908
90	0.31647881070829953	0.6497898922490413	0.01683227083244221
100	0.31940585993824777	0.6527510534012668	0.013939333524771197
110	0.3216681874369114	0.6550876222633354	0.011751247389512665
120	0.32346724980029207	0.657034941931665	0.010100442331080817
130	0.3249466285738951	0.6587789364493002	0.008885679301509936
140	0.32621199512257604	0.6604721833002392	0.008048193055087166
150	0.32734289593481336	0.6622411702590506	0.007555378389423911
160	0.32839984285787793	0.6641892906881381	0.007389604972382363
170	0.32942877792230346	0.6663982570077587	0.007540701163151836
180	0.33046408999872473	0.668929293449626	0.008001113452176523
190	0.33153082541071915	0.6718246502145997	0.008762999393161386
200	0.3326464283332265	0.6751095355645563	0.009816678898103365
210	0.3338221798519273	0.6787943603390046	0.01115000063515001
220	0.3350644184547403	0.682877127790724	0.01274829088124349
230	0.33637558322225236	0.6873458103882163	0.014594643943711655
240	0.3377551027078816	0.6921805920767793	0.016670386661016057
250	0.3392001454680892	0.6973558967583016	0.01895560582212319
260	0.34070624605783933	0.7028421609910548	0.021429668875376118
270	0.34226781989518457	0.7086073375560862	0.02407169776571713
280	0.3438785802846626	0.7146181363814779	0.026860975812152632
290	0.34553187061111035	0.7208410219739031	0.029777280751682317
300	0.3472209239910634	0.7272429930456513	0.03280114506352452
310	0.3489390617998742	0.7337921730722148	0.035914049472466264
320	0.3506798413359594	0.7404582404326133	0.03909855776069454
330	0.35243716170509704	0.7472127252594538	0.042338401849259716
340	0.3542053358167975	0.7540291976177316	0.045618525984136654
350	0.3559791352537153	0.7608833687178842	0.04892509821045363
360	0.357753813734931	0.7677531238720254	0.05224549640216347
370	0.3595251139611231	0.7746185030250063	0.055568275102760245
380	0.36128926180900056	0.7814616420475349	0.0588831184295337
390	0.3630429511311613	0.7882666856211169	0.062180783358794234
400	0.3647833218086368	0.7950196804899374	0.06545303687266382
410	0.3665079331872678	0.801708456095328	0.0686925897207924
420	0.36821473459543885	0.8083224981234192	0.07189302893254157
430	0.36990203427897117	0.8148528192581709	0.07504875070022862
440	0.3715684677898926	0.8212918304109942	0.07815489483120905
450	0.3732129666195176	0.8276332148642005	0.08120728162516527
460	0.3748347276655828	0.8338718070916624	0.08420235176049687
470	0.3764331839604289	0.8400034774805842	0.0871371095597265
480	0.37800797695646904	0.8460250237510857	0.09000906983814758
490	0.37955893056105383	0.8519340695359304	0.09281620841382268
500	0.3810860270307881	0.8577289703245242	0.09555691626294802
510	0.38258938477150345	0.86340872677912	0.09822995723611302
520	0.3840692380411685	0.8689729052851185	0.10083442920278157
530	0.3855259185162595	0.8744215654914894	0.1033697284589705
540	0.3869598386552221	0.8797551945234673	0.10583551721302312
550	0.38837147677368633	0.8849746475010106	0.10823169395363796
560	0.38976136373345016	0.8900810939674975	0.11055836650059714
570	0.3911300711396033	0.895075969819283	0.11281582754007627
580	0.39247820093642055	0.899960934324407	0.11500453245156592
590	0.3938063762918934	0.9047378318248532	0.11712507924106635
600	0.39511523366237755	0.9094086577295317	0.1191781904047767
610	0.39640541593193657	0.9139755284214518	0.12116469655757864
620	0.397677566525507	0.918440654722807	0.12308552167179307
630	0.3989323244001873	0.9228063185828987	0.12494166978252419
640	0.40017031982475026	0.9270748526763237	0.12673421302682328
650	0.4013921708635316	0.9312486226214941	0.12846428089443082
660	0.40259848048698943	0.9353300115518639	0.13013305057788502
670	0.4037898342374467	0.9393214067943944	0.13174173831950098
680	0.40496679838421773	0.943225188429498	0.13329159166106247
690	0.4061299185085548	0.9470437195284492	0.13478388251133966
700	0.40727971846386213	0.9507793378810026	0.13621990095327824
710	0.40841669966209143	0.9544343490445533	0.1376009497203704
720	0.4095413406419907	0.9580110205620151	0.13892833927803377
730	0.41065409687941207	0.9615115772106376	0.1402033834518135
740	0.4117554008040665	0.9649381971577923	0.14142739554965933
750	0.41284566199096706	0.9682930089124179	0.14260168493048378
760	0.41392526749830033	0.9715780889723464	0.14372755397574577
770	0.4149945823267907	0.9747954600783768	0.14480629542479534
780	0.41605394997837986	0.9779470899953583	0.14583919003859855
790	0.41710369309487627	0.9810348907494071	0.14682750455965446
800	0.41814411415952346	0.9840607182581135	0.14777248993906653
