  3.8701895E+03  9.6155284E-01 -1.8607633E-06
  3.8595260E+03  9.6134939E-01 -1.8401733E-06
  3.8488625E+03  9.6114434E-01 -1.8197542E-06
  3.8381990E+03  9.6093767E-01 -1.7995050E-06
  3.8275355E+03  9.6072936E-01 -1.7794248E-06
  3.8168720E+03  9.6051940E-01 -1.7595126E-06
  3.8062085E+03  9.6030777E-01 -1.7397675E-06
  3.7955450E+03  9.6009445E-01 -1.7201885E-06
  3.7848815E+03  9.5987942E-01 -1.7007748E-06
  3.7742180E+03  9.5966267E-01 -1.6815254E-06
  3.7635545E+03  9.5944418E-01 -1.6624393E-06
  3.7528910E+03  9.5922392E-01 -1.6435157E-06
  3.7422275E+03  9.5900189E-01 -1.6247536E-06
  3.7315639E+03  9.5877806E-01 -1.6061521E-06
  3.7209004E+03  9.5855241E-01 -1.5877103E-06
  3.7102369E+03  9.5832492E-01 -1.5694273E-06
  3.6995734E+03  9.5809558E-01 -1.5513022E-06
  3.6889099E+03  9.5786436E-01 -1.5333340E-06
  3.6782464E+03  9.5763124E-01 -1.5155218E-06
  3.6675829E+03  9.5739620E-01 -1.4978648E-06
  3.6569194E+03  9.5715923E-01 -1.4803620E-06
  3.6462559E+03  9.5692029E-01 -1.4630126E-06
  3.6355924E+03  9.5667937E-01 -1.4458156E-06
  3.6249289E+03  9.5643645E-01 -1.4287702E-06
  3.6142654E+03  9.5619151E-01 -1.4118755E-06
  3.6036019E+03  9.5594451E-01 -1.3951305E-06
  3.5929384E+03  9.5569545E-01 -1.3785344E-06
  3.5822748E+03  9.5544429E-01 -1.3620864E-06
  3.5716113E+03  9.5519101E-01 -1.3457855E-06
  3.5609478E+03  9.5493560E-01 -1.3296308E-06
  3.5502843E+03  9.5467802E-01 -1.3136215E-06
  3.5396208E+03  9.5441825E-01 -1.2977567E-06
  3.5289573E+03  9.5415627E-01 -1.2820356E-06
  3.5182938E+03  9.5389205E-01 -1.2664573E-06
  3.5076303E+03  9.5362557E-01 -1.2510208E-06
  3.4969668E+03  9.5335680E-01 -1.2357254E-06
  3.4863033E+03  9.5308572E-01 -1.2205702E-06
  3.4756398E+03  9.5281229E-01 -1.2055543E-06
  3.4649763E+03  9.5253650E-01 -1.1906769E-06
  3.4543128E+03  9.5225831E-01 -1.1759371E-06
  3.4436493E+03  9.5197770E-01 -1.1613341E-06
  3.4329858E+03  9.5169464E-01 -1.1468671E-06
  3.4223222E+03  9.5140911E-01 -1.1325351E-06
  3.4116587E+03  9.5112106E-01 -1.1183374E-06
  3.4009952E+03  9.5083048E-01 -1.1042731E-06
  3.3903317E+03  9.5053733E-01 -1.0903413E-06
  3.3796682E+03  9.5024159E-01 -1.0765413E-06
  3.3690047E+03  9.4994322E-01 -1.0628723E-06
  3.3583412E+03  9.4964220E-01 -1.0493333E-06
  3.3476777E+03  9.4933848E-01 -1.0359235E-06
  3.3370142E+03  9.4903205E-01 -1.0226423E-06
  3.3263507E+03  9.4872287E-01 -1.0094886E-06
  3.3156872E+03  9.4841090E-01 -9.9646172E-07
  3.3050237E+03  9.4809611E-01 -9.8356085E-07
  3.2943602E+03  9.4777848E-01 -9.7078514E-07
  3.2836967E+03  9.4745795E-01 -9.5813381E-07
  3.2730331E+03  9.4713451E-01 -9.4560604E-07
  3.2623696E+03  9.4680812E-01 -9.3320102E-07
  3.2517061E+03  9.4647873E-01 -9.2091796E-07
  3.2410426E+03  9.4614632E-01 -9.0875606E-07
  3.2303791E+03  9.4581084E-01 -8.9671451E-07
  3.2197156E+03  9.4547226E-01 -8.8479254E-07
  3.2090521E+03  9.4513055E-01 -8.7298934E-07
  3.1983886E+03  9.4478566E-01 -8.6130413E-07
  3.1877251E+03  9.4443755E-01 -8.4973612E-07
  3.1770616E+03  9.4408619E-01 -8.3828453E-07
  3.1663981E+03  9.4373153E-01 -8.2694857E-07
  3.1557346E+03  9.4337354E-01 -8.1572748E-07
  3.1450711E+03  9.4301217E-01 -8.0462048E-07
  3.1344076E+03  9.4264738E-01 -7.9362679E-07
  3.1237440E+03  9.4227913E-01 -7.8274564E-07
  3.1130805E+03  9.4190737E-01 -7.7197627E-07
  3.1024170E+03  9.4153206E-01 -7.6131791E-07
  3.0917535E+03  9.4115316E-01 -7.5076980E-07
  3.0810900E+03  9.4077063E-01 -7.4033118E-07
  3.0704265E+03  9.4038440E-01 -7.3000129E-07
  3.0597630E+03  9.3999444E-01 -7.1977938E-07
  3.0490995E+03  9.3960071E-01 -7.0966470E-07
  3.0384360E+03  9.3920314E-01 -6.9965650E-07
  3.0277725E+03  9.3880170E-01 -6.8975403E-07
  3.0171090E+03  9.3839633E-01 -6.7995654E-07
  3.0064455E+03  9.3798699E-01 -6.7026330E-07
  2.9957820E+03  9.3757362E-01 -6.6067357E-07
  2.9851185E+03  9.3715616E-01 -6.5118662E-07
  2.9744549E+03  9.3673457E-01 -6.4180170E-07
  2.9637914E+03  9.3630880E-01 -6.3251809E-07
  2.9531279E+03  9.3587878E-01 -6.2333506E-07
  2.9424644E+03  9.3544446E-01 -6.1425188E-07
  2.9318009E+03  9.3500579E-01 -6.0526784E-07
  2.9211374E+03  9.3456271E-01 -5.9638221E-07
  2.9104739E+03  9.3411515E-01 -5.8759427E-07
  2.8998104E+03  9.3366307E-01 -5.7890331E-07
  2.8891469E+03  9.3320640E-01 -5.7030861E-07
  2.8784834E+03  9.3274507E-01 -5.6180948E-07
  2.8678199E+03  9.3227903E-01 -5.5340519E-07
  2.8571564E+03  9.3180822E-01 -5.4509505E-07
  2.8464929E+03  9.3133256E-01 -5.3687834E-07
  2.8358294E+03  9.3085199E-01 -5.2875439E-07
  2.8251659E+03  9.3036645E-01 -5.2072248E-07
  2.8145023E+03  9.2987588E-01 -5.1278192E-07
  2.8038388E+03  9.2938019E-01 -5.0493203E-07
  2.7931753E+03  9.2887932E-01 -4.9717210E-07
  2.7825118E+03  9.2837320E-01 -4.8950147E-07
  2.7718483E+03  9.2786175E-01 -4.8191943E-07
  2.7611848E+03  9.2734491E-01 -4.7442532E-07
  2.7505213E+03  9.2682260E-01 -4.6701845E-07
  2.7398578E+03  9.2629474E-01 -4.5969814E-07
  2.7291943E+03  9.2576125E-01 -4.5246374E-07
  2.7185308E+03  9.2522207E-01 -4.4531455E-07
  2.7078673E+03  9.2467709E-01 -4.3824992E-07
  2.6972038E+03  9.2412625E-01 -4.3126918E-07
  2.6865403E+03  9.2356947E-01 -4.2437167E-07
  2.6758768E+03  9.2300665E-01 -4.1755673E-07
  2.6652132E+03  9.2243771E-01 -4.1082369E-07
  2.6545497E+03  9.2186257E-01 -4.0417191E-07
  2.6438862E+03  9.2128113E-01 -3.9760074E-07
  2.6332227E+03  9.2069331E-01 -3.9110951E-07
  2.6225592E+03  9.2009902E-01 -3.8469760E-07
  2.6118957E+03  9.1949815E-01 -3.7836434E-07
  2.6012322E+03  9.1889062E-01 -3.7210911E-07
  2.5905687E+03  9.1827632E-01 -3.6593125E-07
  2.5799052E+03  9.1765517E-01 -3.5983014E-07
  2.5692417E+03  9.1702705E-01 -3.5380514E-07
  2.5585782E+03  9.1639187E-01 -3.4785562E-07
  2.5479147E+03  9.1574952E-01 -3.4198095E-07
  2.5372512E+03  9.1509990E-01 -3.3618051E-07
  2.5265877E+03  9.1444290E-01 -3.3045366E-07
  2.5159241E+03  9.1377841E-01 -3.2479980E-07
  2.5052606E+03  9.1310631E-01 -3.1921829E-07
  2.4945971E+03  9.1242650E-01 -3.1370854E-07
  2.4839336E+03  9.1173886E-01 -3.0826991E-07
  2.4732701E+03  9.1104326E-01 -3.0290181E-07
  2.4626066E+03  9.1033960E-01 -2.9760362E-07
  2.4519431E+03  9.0962774E-01 -2.9237474E-07
  2.4412796E+03  9.0890757E-01 -2.8721457E-07
  2.4306161E+03  9.0817895E-01 -2.8212251E-07
  2.4199526E+03  9.0744175E-01 -2.7709795E-07
  2.4092891E+03  9.0669585E-01 -2.7214032E-07
  2.3986256E+03  9.0594111E-01 -2.6724900E-07
  2.3879621E+03  9.0517739E-01 -2.6242342E-07
  2.3772986E+03  9.0440456E-01 -2.5766298E-07
  2.3666351E+03  9.0362246E-01 -2.5296711E-07
  2.3559715E+03  9.0283097E-01 -2.4833521E-07
  2.3453080E+03  9.0202992E-01 -2.4376672E-07
  2.3346445E+03  9.0121917E-01 -2.3926106E-07
  2.3239810E+03  9.0039857E-01 -2.3481764E-07
  2.3133175E+03  8.9956796E-01 -2.3043591E-07
  2.3026540E+03  8.9872717E-01 -2.2611529E-07
  2.2919905E+03  8.9787606E-01 -2.2185521E-07
  2.2813270E+03  8.9701444E-01 -2.1765511E-07
  2.2706635E+03  8.9614216E-01 -2.1351444E-07
  2.2600000E+03  8.9525905E-01 -2.0943263E-07
  2.2493365E+03  8.9436491E-01 -2.0540913E-07
  2.2386730E+03  8.9345959E-01 -2.0144339E-07
  2.2280095E+03  8.9254289E-01 -1.9753485E-07
  2.2173460E+03  8.9161463E-01 -1.9368296E-07
  2.2066824E+03  8.9067462E-01 -1.8988719E-07
  2.1960189E+03  8.8972267E-01 -1.8614699E-07
  2.1853554E+03  8.8875858E-01 -1.8246182E-07
  2.1746919E+03  8.8778214E-01 -1.7883115E-07
  2.1640284E+03  8.8679316E-01 -1.7525443E-07
  2.1533649E+03  8.8579142E-01 -1.7173114E-07
  2.1427014E+03  8.8477672E-01 -1.6826074E-07
  2.1320379E+03  8.8374882E-01 -1.6484272E-07
  2.1213744E+03  8.8270751E-01 -1.6147654E-07
  2.1107109E+03  8.8165257E-01 -1.5816168E-07
  2.1000474E+03  8.8058376E-01 -1.5489764E-07
  2.0893839E+03  8.7950084E-01 -1.5168388E-07
  2.0787204E+03  8.7840357E-01 -1.4851990E-07
  2.0680569E+03  8.7729172E-01 -1.4540518E-07
  2.0573933E+03  8.7616502E-01 -1.4233922E-07
  2.0467298E+03  8.7502322E-01 -1.3932151E-07
  2.0360663E+03  8.7386605E-01 -1.3635155E-07
  2.0254028E+03  8.7269326E-01 -1.3342883E-07
  2.0147393E+03  8.7150457E-01 -1.3055287E-07
  2.0040758E+03  8.7029970E-01 -1.2772315E-07
  1.9934123E+03  8.6907836E-01 -1.2493920E-07
  1.9827488E+03  8.6784027E-01 -1.2220052E-07
  1.9720853E+03  8.6658512E-01 -1.1950662E-07
  1.9614218E+03  8.6531262E-01 -1.1685703E-07
  1.9507583E+03  8.6402245E-01 -1.1425124E-07
  1.9400948E+03  8.6271431E-01 -1.1168880E-07
  1.9294313E+03  8.6138786E-01 -1.0916921E-07
  1.9187678E+03  8.6004278E-01 -1.0669201E-07
  1.9081042E+03  8.5867873E-01 -1.0425672E-07
  1.8974407E+03  8.5729536E-01 -1.0186288E-07
  1.8867772E+03  8.5589234E-01 -9.9510013E-08
  1.8761137E+03  8.5446928E-01 -9.7197660E-08
  1.8654502E+03  8.5302584E-01 -9.4925359E-08
  1.8547867E+03  8.5156163E-01 -9.2692651E-08
  1.8441232E+03  8.5007627E-01 -9.0499081E-08
  1.8334597E+03  8.4856936E-01 -8.8344194E-08
  1.8227962E+03  8.4704052E-01 -8.6227540E-08
  1.8121327E+03  8.4548933E-01 -8.4148671E-08
  1.8014692E+03  8.4391537E-01 -8.2107140E-08
  1.7908057E+03  8.4231821E-01 -8.0102505E-08
  1.7801422E+03  8.4069742E-01 -7.8134325E-08
  1.7694787E+03  8.3905255E-01 -7.6202163E-08
  1.7588152E+03  8.3738315E-01 -7.4305583E-08
  1.7481516E+03  8.3568874E-01 -7.2444152E-08
  1.7374881E+03  8.3396885E-01 -7.0617441E-08
  1.7268246E+03  8.3222300E-01 -6.8825021E-08
  1.7161611E+03  8.3045068E-01 -6.7066469E-08
  1.7054976E+03  8.2865138E-01 -6.5341363E-08
  1.6948341E+03  8.2682458E-01 -6.3649281E-08
  1.6841706E+03  8.2496975E-01 -6.1989809E-08
  1.6735071E+03  8.2308635E-01 -6.0362530E-08
  1.6628436E+03  8.2117381E-01 -5.8767034E-08
  1.6521801E+03  8.1923156E-01 -5.7202912E-08
  1.6415166E+03  8.1725903E-01 -5.5669756E-08
  1.6308531E+03  8.1525560E-01 -5.4167164E-08
  1.6201896E+03  8.1322068E-01 -5.2694732E-08
  1.6095261E+03  8.1115364E-01 -5.1252064E-08
  1.5988625E+03  8.0905383E-01 -4.9838763E-08
  1.5881990E+03  8.0692062E-01 -4.8454435E-08
  1.5775355E+03  8.0475331E-01 -4.7098690E-08
  1.5668720E+03  8.0255125E-01 -4.5771139E-08
  1.5562085E+03  8.0031371E-01 -4.4471397E-08
  1.5455450E+03  7.9803999E-01 -4.3199080E-08
  1.5348815E+03  7.9572936E-01 -4.1953809E-08
  1.5242180E+03  7.9338106E-01 -4.0735205E-08
  1.5135545E+03  7.9099433E-01 -3.9542893E-08
  1.5028910E+03  7.8856839E-01 -3.8376500E-08
  1.4922275E+03  7.8610243E-01 -3.7235657E-08
  1.4815640E+03  7.8359564E-01 -3.6119997E-08
  1.4709005E+03  7.8104716E-01 -3.5029153E-08
  1.4602370E+03  7.7845616E-01 -3.3962765E-08
  1.4495734E+03  7.7582173E-01 -3.2920472E-08
  1.4389099E+03  7.7314300E-01 -3.1901918E-08
  1.4282464E+03  7.7041903E-01 -3.0906748E-08
  1.4175829E+03  7.6764889E-01 -2.9934610E-08
  1.4069194E+03  7.6483161E-01 -2.8985156E-08
  1.3962559E+03  7.6196622E-01 -2.8058038E-08
  1.3855924E+03  7.5905170E-01 -2.7152913E-08
  1.3749289E+03  7.5608703E-01 -2.6269440E-08
  1.3642654E+03  7.5307115E-01 -2.5407278E-08
  1.3536019E+03  7.5000299E-01 -2.4566094E-08
  1.3429384E+03  7.4688144E-01 -2.3745552E-08
  1.3322749E+03  7.4370539E-01 -2.2945321E-08
  1.3216114E+03  7.4047368E-01 -2.2165074E-08
  1.3109479E+03  7.3718513E-01 -2.1404485E-08
  1.3002843E+03  7.3383856E-01 -2.0663230E-08
  1.2896208E+03  7.3043272E-01 -1.9940989E-08
  1.2789573E+03  7.2696636E-01 -1.9237444E-08
  1.2682938E+03  7.2343821E-01 -1.8552279E-08
  1.2576303E+03  7.1984695E-01 -1.7885181E-08
  1.2469668E+03  7.1619125E-01 -1.7235841E-08
  1.2363033E+03  7.1246973E-01 -1.6603951E-08
  1.2256398E+03  7.0868102E-01 -1.5989205E-08
  1.2149763E+03  7.0482369E-01 -1.5391301E-08
  1.2043128E+03  7.0089628E-01 -1.4809939E-08
  1.1936493E+03  6.9689733E-01 -1.4244822E-08
  1.1829858E+03  6.9282531E-01 -1.3695655E-08
  1.1723223E+03  6.8867870E-01 -1.3162146E-08
  1.1616588E+03  6.8445592E-01 -1.2644006E-08
  1.1509953E+03  6.8015538E-01 -1.2140947E-08
  1.1403317E+03  6.7577546E-01 -1.1652685E-08
  1.1296682E+03  6.7131450E-01 -1.1178938E-08
  1.1190047E+03  6.6677082E-01 -1.0719427E-08
  1.1083412E+03  6.6214271E-01 -1.0273875E-08
  1.0976777E+03  6.5742843E-01 -9.8420077E-09
  1.0870142E+03  6.5262622E-01 -9.4235541E-09
  1.0763507E+03  6.4773429E-01 -9.0182448E-09
  1.0656872E+03  6.4275082E-01 -8.6258134E-09
  1.0550237E+03  6.3767398E-01 -8.2459961E-09
  1.0443602E+03  6.3250189E-01 -7.8785315E-09
  1.0336967E+03  6.2723268E-01 -7.5231608E-09
  1.0230332E+03  6.2186445E-01 -7.1796277E-09
  1.0123697E+03  6.1639527E-01 -6.8476786E-09
  1.0017062E+03  6.1082320E-01 -6.5270624E-09
  9.9104265E+02  6.0514630E-01 -6.2175304E-09
  9.8037914E+02  5.9936260E-01 -5.9188366E-09
  9.6971563E+02  5.9347014E-01 -5.6307374E-09
  9.5905212E+02  5.8746695E-01 -5.3529920E-09
  9.4838862E+02  5.8135106E-01 -5.0853617E-09
  9.3772511E+02  5.7512049E-01 -4.8276108E-09
  9.2706160E+02  5.6877330E-01 -4.5795057E-09
  9.1639810E+02  5.6230755E-01 -4.3408156E-09
  9.0573459E+02  5.5572130E-01 -4.1113121E-09
  8.9507108E+02  5.4901266E-01 -3.8907694E-09
  8.8440758E+02  5.4217979E-01 -3.6789640E-09
  8.7374407E+02  5.3522085E-01 -3.4756753E-09
  8.6308056E+02  5.2813407E-01 -3.2806847E-09
  8.5241705E+02  5.2091777E-01 -3.0937765E-09
  8.4175355E+02  5.1357029E-01 -2.9147373E-09
  8.3109004E+02  5.0609008E-01 -2.7433562E-09
  8.2042653E+02  4.9847569E-01 -2.5794249E-09
  8.0976303E+02  4.9072576E-01 -2.4227374E-09
  7.9909952E+02  4.8283907E-01 -2.2730903E-09
  7.8843601E+02  4.7481453E-01 -2.1302827E-09
  7.7777251E+02  4.6665121E-01 -1.9941160E-09
  7.6710900E+02  4.5834836E-01 -1.8643942E-09
  7.5644549E+02  4.4990541E-01 -1.7409238E-09
  7.4578198E+02  4.4132204E-01 -1.6235136E-09
  7.3511848E+02  4.3259814E-01 -1.5119751E-09
  7.2445497E+02  4.2373390E-01 -1.4061219E-09
  7.1379146E+02  4.1472980E-01 -1.3057704E-09
  7.0312796E+02  4.0558663E-01 -1.2107392E-09
  6.9246445E+02  3.9630557E-01 -1.1208495E-09
  6.8180094E+02  3.8688820E-01 -1.0359248E-09
  6.7113743E+02  3.7733650E-01 -9.5579121E-10
  6.6047393E+02  3.6765296E-01 -8.8027717E-10
  6.4981042E+02  3.5784058E-01 -8.0921361E-10
  6.3914691E+02  3.4790293E-01 -7.4243390E-10
  6.2848341E+02  3.3784419E-01 -6.7977387E-10
  6.1781990E+02  3.2766921E-01 -6.2107183E-10
  6.0715639E+02  3.1738355E-01 -5.6616852E-10
  5.9649289E+02  3.0699357E-01 -5.1490720E-10
  5.8582938E+02  2.9650644E-01 -4.6713360E-10
  5.7516587E+02  2.8593025E-01 -4.2269596E-10
  5.6450236E+02  2.7527405E-01 -3.8144505E-10
  5.5383886E+02  2.6454790E-01 -3.4323418E-10
  5.4317535E+02  2.5376299E-01 -3.0791923E-10
  5.3251184E+02  2.4293163E-01 -2.7535867E-10
  5.2184834E+02  2.3206737E-01 -2.4541360E-10
  5.1118483E+02  2.2118506E-01 -2.1794780E-10
  5.0052132E+02  2.1030089E-01 -1.9282771E-10
  4.8985782E+02  1.9943243E-01 -1.6992257E-10
  4.7919431E+02  1.8859873E-01 -1.4910440E-10
  4.6853080E+02  1.7782031E-01 -1.3024806E-10
  4.5786729E+02  1.6711919E-01 -1.1323139E-10
  4.4720379E+02  1.5651892E-01 -9.7935167E-11
  4.3654028E+02  1.4604455E-01 -8.4243294E-11
  4.2587677E+02  1.3572258E-01 -7.2042815E-11
  4.1521327E+02  1.2558091E-01 -6.1224043E-11
  4.0454976E+02  1.1564873E-01 -5.1680654E-11
  3.9388625E+02  1.0595636E-01 -4.3309802E-11
  3.8322275E+02  9.6535067E-02 -3.6012237E-11
  3.7255924E+02  8.7416782E-02 -2.9692435E-11
  3.6189573E+02  7.8633794E-02 -2.4258731E-11
  3.5123222E+02  7.0218347E-02 -1.9623457E-11
  3.4056872E+02  6.2202157E-02 -1.5703092E-11
  3.2990521E+02  5.4615845E-02 -1.2418405E-11
  3.1924170E+02  4.7488282E-02 -9.6946023E-12
  3.0857820E+02  4.0845839E-02 -7.4614715E-12
  2.9791469E+02  3.4711555E-02 -5.6535160E-12
  2.8725118E+02  2.9104227E-02 -4.2100785E-12
  2.7658768E+02  2.4037457E-02 -3.0754444E-12
  2.6592417E+02  1.9518677E-02 -2.1989217E-12
  2.5526066E+02  1.5548205E-02 -1.5348865E-12
  2.4459715E+02  1.2118406E-02 -1.0427885E-12
  2.3393365E+02  9.2130306E-03 -6.8710594E-13
  2.2327014E+02  6.8068440E-03 -4.3724253E-13
  2.1260663E+02  4.8656566E-03 -2.6735832E-13
  2.0194313E+02  3.3468746E-03 -1.5612842E-13
