  2.5487976E+03  9.5640219E-01
  2.5413828E+03  9.5615978E-01
  2.5339679E+03  9.5591537E-01
  2.5265531E+03  9.5566894E-01
  2.5191383E+03  9.5542045E-01
  2.5117234E+03  9.5516990E-01
  2.5043086E+03  9.5491725E-01
  2.4968938E+03  9.5466249E-01
  2.4894790E+03  9.5440558E-01
  2.4820641E+03  9.5414652E-01
  2.4746493E+03  9.5388526E-01
  2.4672345E+03  9.5362179E-01
  2.4598196E+03  9.5335609E-01
  2.4524048E+03  9.5308813E-01
  2.4449900E+03  9.5281787E-01
  2.4375752E+03  9.5254531E-01
  2.4301603E+03  9.5227040E-01
  2.4227455E+03  9.5199313E-01
  2.4153307E+03  9.5171347E-01
  2.4079158E+03  9.5143139E-01
  2.4005010E+03  9.5114685E-01
  2.3930862E+03  9.5085985E-01
  2.3856713E+03  9.5057034E-01
  2.3782565E+03  9.5027829E-01
  2.3708417E+03  9.4998369E-01
  2.3634269E+03  9.4968649E-01
  2.3560120E+03  9.4938667E-01
  2.3485972E+03  9.4908420E-01
  2.3411824E+03  9.4877904E-01
  2.3337675E+03  9.4847117E-01
  2.3263527E+03  9.4816055E-01
  2.3189379E+03  9.4784716E-01
  2.3115230E+03  9.4753095E-01
  2.3041082E+03  9.4721189E-01
  2.2966934E+03  9.4688996E-01
  2.2892786E+03  9.4656511E-01
  2.2818637E+03  9.4623732E-01
  2.2744489E+03  9.4590654E-01
  2.2670341E+03  9.4557275E-01
  2.2596192E+03  9.4523589E-01
  2.2522044E+03  9.4489595E-01
  2.2447896E+03  9.4455287E-01
  2.2373747E+03  9.4420663E-01
  2.2299599E+03  9.4385718E-01
  2.2225451E+03  9.4350448E-01
  2.2151303E+03  9.4314850E-01
  2.2077154E+03  9.4278920E-01
  2.2003006E+03  9.4242652E-01
  2.1928858E+03  9.4206044E-01
  2.1854709E+03  9.4169091E-01
  2.1780561E+03  9.4131789E-01
  2.1706413E+03  9.4094132E-01
  2.1632265E+03  9.4056118E-01
  2.1558116E+03  9.4017741E-01
  2.1483968E+03  9.3978997E-01
  2.1409820E+03  9.3939881E-01
  2.1335671E+03  9.3900389E-01
  2.1261523E+03  9.3860515E-01
  2.1187375E+03  9.3820256E-01
  2.1113226E+03  9.3779605E-01
  2.1039078E+03  9.3738558E-01
  2.0964930E+03  9.3697111E-01
  2.0890782E+03  9.3655257E-01
  2.0816633E+03  9.3612991E-01
  2.0742485E+03  9.3570309E-01
  2.0668337E+03  9.3527204E-01
  2.0594188E+03  9.3483672E-01
  2.0520040E+03  9.3439706E-01
  2.0445892E+03  9.3395301E-01
  2.0371743E+03  9.3350452E-01
  2.0297595E+03  9.3305152E-01
  2.0223447E+03  9.3259395E-01
  2.0149299E+03  9.3213176E-01
  2.0075150E+03  9.3166488E-01
  2.0001002E+03  9.3119325E-01
  1.9926854E+03  9.3071681E-01
  1.9852705E+03  9.3023549E-01
  1.9778557E+03  9.2974922E-01
  1.9704409E+03  9.2925794E-01
  1.9630261E+03  9.2876159E-01
  1.9556112E+03  9.2826009E-01
  1.9481964E+03  9.2775337E-01
  1.9407816E+03  9.2724136E-01
  1.9333667E+03  9.2672398E-01
  1.9259519E+03  9.2620118E-01
  1.9185371E+03  9.2567286E-01
  1.9111222E+03  9.2513896E-01
  1.9037074E+03  9.2459939E-01
  1.8962926E+03  9.2405408E-01
  1.8888778E+03  9.2350295E-01
  1.8814629E+03  9.2294591E-01
  1.8740481E+03  9.2238289E-01
  1.8666333E+03  9.2181379E-01
  1.8592184E+03  9.2123854E-01
  1.8518036E+03  9.2065704E-01
  1.8443888E+03  9.2006920E-01
  1.8369739E+03  9.1947494E-01
  1.8295591E+03  9.1887417E-01
  1.8221443E+03  9.1826678E-01
  1.8147295E+03  9.1765269E-01
  1.8073146E+03  9.1703180E-01
  1.7998998E+03  9.1640400E-01
  1.7924850E+03  9.1576921E-01
  1.7850701E+03  9.1512730E-01
  1.7776553E+03  9.1447820E-01
  1.7702405E+03  9.1382177E-01
  1.7628257E+03  9.1315793E-01
  1.7554108E+03  9.1248655E-01
  1.7479960E+03  9.1180753E-01
  1.7405812E+03  9.1112075E-01
  1.7331663E+03  9.1042610E-01
  1.7257515E+03  9.0972346E-01
  1.7183367E+03  9.0901270E-01
  1.7109218E+03  9.0829372E-01
  1.7035070E+03  9.0756637E-01
  1.6960922E+03  9.0683054E-01
  1.6886774E+03  9.0608609E-01
  1.6812625E+03  9.0533290E-01
  1.6738477E+03  9.0457083E-01
  1.6664329E+03  9.0379974E-01
  1.6590180E+03  9.0301949E-01
  1.6516032E+03  9.0222994E-01
  1.6441884E+03  9.0143096E-01
  1.6367735E+03  9.0062238E-01
  1.6293587E+03  8.9980406E-01
  1.6219439E+03  8.9897584E-01
  1.6145291E+03  8.9813758E-01
  1.6071142E+03  8.9728911E-01
  1.5996994E+03  8.9643027E-01
  1.5922846E+03  8.9556090E-01
  1.5848697E+03  8.9468082E-01
  1.5774549E+03  8.9378986E-01
  1.5700401E+03  8.9288786E-01
  1.5626253E+03  8.9197463E-01
  1.5552104E+03  8.9104999E-01
  1.5477956E+03  8.9011375E-01
  1.5403808E+03  8.8916573E-01
  1.5329659E+03  8.8820573E-01
  1.5255511E+03  8.8723356E-01
  1.5181363E+03  8.8624901E-01
  1.5107214E+03  8.8525189E-01
  1.5033066E+03  8.8424198E-01
  1.4958918E+03  8.8321907E-01
  1.4884770E+03  8.8218294E-01
  1.4810621E+03  8.8113337E-01
  1.4736473E+03  8.8007014E-01
  1.4662325E+03  8.7899302E-01
  1.4588176E+03  8.7790176E-01
  1.4514028E+03  8.7679614E-01
  1.4439880E+03  8.7567590E-01
  1.4365731E+03  8.7454080E-01
  1.4291583E+03  8.7339057E-01
  1.4217435E+03  8.7222497E-01
  1.4143287E+03  8.7104372E-01
  1.4069138E+03  8.6984655E-01
  1.3994990E+03  8.6863319E-01
  1.3920842E+03  8.6740335E-01
  1.3846693E+03  8.6615675E-01
  1.3772545E+03  8.6489309E-01
  1.3698397E+03  8.6361206E-01
  1.3624248E+03  8.6231337E-01
  1.3550100E+03  8.6099669E-01
  1.3475952E+03  8.5966171E-01
  1.3401804E+03  8.5830810E-01
  1.3327655E+03  8.5693553E-01
  1.3253507E+03  8.5554365E-01
  1.3179359E+03  8.5413212E-01
  1.3105210E+03  8.5270057E-01
  1.3031062E+03  8.5124865E-01
  1.2956914E+03  8.4977598E-01
  1.2882766E+03  8.4828219E-01
  1.2808617E+03  8.4676688E-01
  1.2734469E+03  8.4522966E-01
  1.2660321E+03  8.4367012E-01
  1.2586172E+03  8.4208785E-01
  1.2512024E+03  8.4048242E-01
  1.2437876E+03  8.3885341E-01
  1.2363727E+03  8.3720036E-01
  1.2289579E+03  8.3552284E-01
  1.2215431E+03  8.3382037E-01
  1.2141283E+03  8.3209248E-01
  1.2067134E+03  8.3033870E-01
  1.1992986E+03  8.2855852E-01
  1.1918838E+03  8.2675145E-01
  1.1844689E+03  8.2491696E-01
  1.1770541E+03  8.2305454E-01
  1.1696393E+03  8.2116363E-01
  1.1622244E+03  8.1924369E-01
  1.1548096E+03  8.1729416E-01
  1.1473948E+03  8.1531446E-01
  1.1399800E+03  8.1330399E-01
  1.1325651E+03  8.1126216E-01
  1.1251503E+03  8.0918836E-01
  1.1177355E+03  8.0708194E-01
  1.1103206E+03  8.0494226E-01
  1.1029058E+03  8.0276867E-01
  1.0954910E+03  8.0056049E-01
  1.0880762E+03  7.9831703E-01
  1.0806613E+03  7.9603759E-01
  1.0732465E+03  7.9372144E-01
  1.0658317E+03  7.9136785E-01
  1.0584168E+03  7.8897605E-01
  1.0510020E+03  7.8654529E-01
  1.0435872E+03  7.8407476E-01
  1.0361723E+03  7.8156367E-01
  1.0287575E+03  7.7901118E-01
  1.0213427E+03  7.7641646E-01
  1.0139279E+03  7.7377863E-01
  1.0065130E+03  7.7109681E-01
  9.9909820E+02  7.6837011E-01
  9.9168337E+02  7.6559759E-01
  9.8426854E+02  7.6277831E-01
  9.7685371E+02  7.5991131E-01
  9.6943888E+02  7.5699560E-01
  9.6202405E+02  7.5403017E-01
  9.5460922E+02  7.5101398E-01
  9.4719439E+02  7.4794598E-01
  9.3977956E+02  7.4482509E-01
  9.3236473E+02  7.4165022E-01
  9.2494990E+02  7.3842022E-01
  9.1753507E+02  7.3513396E-01
  9.1012024E+02  7.3179026E-01
  9.0270541E+02  7.2838791E-01
  8.9529058E+02  7.2492568E-01
  8.8787575E+02  7.2140233E-01
  8.8046092E+02  7.1781657E-01
  8.7304609E+02  7.1416710E-01
  8.6563126E+02  7.1045259E-01
  8.5821643E+02  7.0667167E-01
  8.5080160E+02  7.0282296E-01
  8.4338677E+02  6.9890504E-01
  8.3597194E+02  6.9491646E-01
  8.2855711E+02  6.9085577E-01
  8.2114228E+02  6.8672145E-01
  8.1372745E+02  6.8251198E-01
  8.0631263E+02  6.7822581E-01
  7.9889780E+02  6.7386136E-01
  7.9148297E+02  6.6941701E-01
  7.8406814E+02  6.6489114E-01
  7.7665331E+02  6.6028207E-01
  7.6923848E+02  6.5558812E-01
  7.6182365E+02  6.5080757E-01
  7.5440882E+02  6.4593869E-01
  7.4699399E+02  6.4097971E-01
  7.3957916E+02  6.3592885E-01
  7.3216433E+02  6.3078430E-01
  7.2474950E+02  6.2554424E-01
  7.1733467E+02  6.2020682E-01
  7.0991984E+02  6.1477018E-01
  7.0250501E+02  6.0923245E-01
  6.9509018E+02  6.0359173E-01
  6.8767535E+02  5.9784614E-01
  6.8026052E+02  5.9199377E-01
  6.7284569E+02  5.8603272E-01
  6.6543086E+02  5.7996108E-01
  6.5801603E+02  5.7377696E-01
  6.5060120E+02  5.6747847E-01
  6.4318637E+02  5.6106374E-01
  6.3577154E+02  5.5453091E-01
  6.2835671E+02  5.4787817E-01
  6.2094188E+02  5.4110371E-01
  6.1352705E+02  5.3420580E-01
  6.0611222E+02  5.2718273E-01
  5.9869739E+02  5.2003287E-01
  5.9128257E+02  5.1275463E-01
  5.8386774E+02  5.0534654E-01
  5.7645291E+02  4.9780719E-01
  5.6903808E+02  4.9013529E-01
  5.6162325E+02  4.8232967E-01
  5.5420842E+02  4.7438927E-01
  5.4679359E+02  4.6631322E-01
  5.3937876E+02  4.5810080E-01
  5.3196393E+02  4.4975147E-01
  5.2454910E+02  4.4126491E-01
  5.1713427E+02  4.3264103E-01
  5.0971944E+02  4.2388002E-01
  5.0230461E+02  4.1498232E-01
  4.9488978E+02  4.0594870E-01
  4.8747495E+02  3.9678030E-01
  4.8006012E+02  3.8747859E-01
  4.7264529E+02  3.7804549E-01
  4.6523046E+02  3.6848336E-01
  4.5781563E+02  3.5879507E-01
  4.5040080E+02  3.4898400E-01
  4.4298597E+02  3.3905413E-01
  4.3557114E+02  3.2901006E-01
  4.2815631E+02  3.1885709E-01
  4.2074148E+02  3.0860124E-01
  4.1332665E+02  2.9824932E-01
  4.0591182E+02  2.8780901E-01
  3.9849699E+02  2.7728887E-01
  3.9108216E+02  2.6669844E-01
  3.8366733E+02  2.5604831E-01
  3.7625251E+02  2.4535015E-01
  3.6883768E+02  2.3461678E-01
  3.6142285E+02  2.2386226E-01
  3.5400802E+02  2.1310189E-01
  3.4659319E+02  2.0235232E-01
  3.3917836E+02  1.9163157E-01
  3.3176353E+02  1.8095906E-01
  3.2434870E+02  1.7035565E-01
  3.1693387E+02  1.5984366E-01
  3.0951904E+02  1.4944682E-01
  3.0210421E+02  1.3919029E-01
  2.9468938E+02  1.2910060E-01
  2.8727455E+02  1.1920551E-01
  2.7985972E+02  1.0953395E-01
  2.7244489E+02  1.0011582E-01
  2.6503006E+02  9.0981747E-02
  2.5761523E+02  8.2162830E-02
  2.5020040E+02  7.3690286E-02
  2.4278557E+02  6.5595024E-02
  2.3537074E+02  5.7907146E-02
  2.2795591E+02  5.0655362E-02
  2.2054108E+02  4.3866321E-02
  2.1312625E+02  3.7563858E-02
  2.0571142E+02  3.1768173E-02
  1.9829659E+02  2.6494939E-02
  1.9088176E+02  2.1754391E-02
  1.8346693E+02  1.7550414E-02
  1.7605210E+02  1.3879688E-02
  1.6863727E+02  1.0730971E-02
  1.6122244E+02  8.0845870E-03
  1.5380762E+02  5.9122367E-03
  1.4639279E+02  4.1772343E-03
  1.3897796E+02  2.8352748E-03
  1.3156313E+02  1.8358179E-03
  1.2414830E+02  1.1241191E-03
  1.1673347E+02  6.4385509E-04
  1.0931864E+02  3.4016714E-04
  1.0190381E+02  1.6280608E-04
  9.4488978E+01  6.8924031E-05
  8.7074148E+01  2.4996016E-05
  7.9659319E+01  7.4303008E-06
  7.2244489E+01  1.7008312E-06
  6.4829659E+01  2.7364728E-07
  5.7414830E+01  2.6933139E-08
  5.0000000E+01  1.2988773E-09
