  2.9037997E+02  9.7544495E-01 -5.9327032E-11  8.1062182E+09
  2.8974676E+02  9.7534073E-01 -5.8808636E-11  8.0353866E+09
  2.8911354E+02  9.7523585E-01 -5.8293639E-11  7.9650194E+09
  2.8848033E+02  9.7513030E-01 -5.7782025E-11  7.8951145E+09
  2.8784711E+02  9.7502408E-01 -5.7273781E-11  7.8256699E+09
  2.8721389E+02  9.7491719E-01 -5.6768891E-11  7.7566837E+09
  2.8658068E+02  9.7480961E-01 -5.6267340E-11  7.6881537E+09
  2.8594746E+02  9.7470134E-01 -5.5769114E-11  7.6200781E+09
  2.8531424E+02  9.7459238E-01 -5.5274199E-11  7.5524546E+09
  2.8468103E+02  9.7448272E-01 -5.4782578E-11  7.4852815E+09
  2.8404781E+02  9.7437235E-01 -5.4294238E-11  7.4185566E+09
  2.8341459E+02  9.7426127E-01 -5.3809164E-11  7.3522780E+09
  2.8278138E+02  9.7414947E-01 -5.3327342E-11  7.2864437E+09
  2.8214816E+02  9.7403694E-01 -5.2848757E-11  7.2210516E+09
  2.8151494E+02  9.7392369E-01 -5.2373394E-11  7.1560999E+09
  2.8088173E+02  9.7380969E-01 -5.1901240E-11  7.0915865E+09
  2.8024851E+02  9.7369496E-01 -5.1432279E-11  7.0275094E+09
  2.7961529E+02  9.7357947E-01 -5.0966497E-11  6.9638668E+09
  2.7898208E+02  9.7346323E-01 -5.0503880E-11  6.9006566E+09
  2.7834886E+02  9.7334622E-01 -5.0044413E-11  6.8378768E+09
  2.7771564E+02  9.7322845E-01 -4.9588083E-11  6.7755256E+09
  2.7708243E+02  9.7310989E-01 -4.9134874E-11  6.7136009E+09
  2.7644921E+02  9.7299056E-01 -4.8684773E-11  6.6521008E+09
  2.7581599E+02  9.7287043E-01 -4.8237766E-11  6.5910235E+09
  2.7518278E+02  9.7274951E-01 -4.7793838E-11  6.5303668E+09
  2.7454956E+02  9.7262778E-01 -4.7352975E-11  6.4701290E+09
  2.7391634E+02  9.7250524E-01 -4.6915162E-11  6.4103080E+09
  2.7328313E+02  9.7238189E-01 -4.6480387E-11  6.3509020E+09
  2.7264991E+02  9.7225771E-01 -4.6048635E-11  6.2919090E+09
  2.7201669E+02  9.7213269E-01 -4.5619891E-11  6.2333271E+09
  2.7138348E+02  9.7200684E-01 -4.5194142E-11  6.1751544E+09
  2.7075026E+02  9.7188013E-01 -4.4771375E-11  6.1173890E+09
  2.7011704E+02  9.7175257E-01 -4.4351574E-11  6.0600291E+09
  2.6948383E+02  9.7162415E-01 -4.3934726E-11  6.0030726E+09
  2.6885061E+02  9.7149486E-01 -4.3520818E-11  5.9465177E+09
  2.6821739E+02  9.7136469E-01 -4.3109835E-11  5.8903626E+09
  2.6758418E+02  9.7123363E-01 -4.2701763E-11  5.8346053E+09
  2.6695096E+02  9.7110168E-01 -4.2296590E-11  5.7792439E+09
  2.6631774E+02  9.7096882E-01 -4.1894300E-11  5.7242766E+09
  2.6568453E+02  9.7083506E-01 -4.1494881E-11  5.6697015E+09
  2.6505131E+02  9.7070037E-01 -4.1098319E-11  5.6155168E+09
  2.6441810E+02  9.7056476E-01 -4.0704600E-11  5.5617205E+09
  2.6378488E+02  9.7042821E-01 -4.0313711E-11  5.5083109E+09
  2.6315166E+02  9.7029072E-01 -3.9925637E-11  5.4552860E+09
  2.6251845E+02  9.7015227E-01 -3.9540366E-11  5.4026441E+09
  2.6188523E+02  9.7001286E-01 -3.9157884E-11  5.3503832E+09
  2.6125201E+02  9.6987248E-01 -3.8778178E-11  5.2985016E+09
  2.6061880E+02  9.6973112E-01 -3.8401233E-11  5.2469974E+09
  2.5998558E+02  9.6958877E-01 -3.8027038E-11  5.1958687E+09
  2.5935236E+02  9.6944543E-01 -3.7655578E-11  5.1451138E+09
  2.5871915E+02  9.6930108E-01 -3.7286839E-11  5.0947308E+09
  2.5808593E+02  9.6915570E-01 -3.6920810E-11  5.0447179E+09
  2.5745271E+02  9.6900931E-01 -3.6557475E-11  4.9950733E+09
  2.5681950E+02  9.6886188E-01 -3.6196823E-11  4.9457952E+09
  2.5618628E+02  9.6871340E-01 -3.5838840E-11  4.8968818E+09
  2.5555306E+02  9.6856386E-01 -3.5483513E-11  4.8483312E+09
  2.5491985E+02  9.6841327E-01 -3.5130829E-11  4.8001418E+09
  2.5428663E+02  9.6826159E-01 -3.4780774E-11  4.7523116E+09
  2.5365341E+02  9.6810883E-01 -3.4433335E-11  4.7048390E+09
  2.5302020E+02  9.6795498E-01 -3.4088500E-11  4.6577220E+09
  2.5238698E+02  9.6780002E-01 -3.3746256E-11  4.6109590E+09
  2.5175376E+02  9.6764394E-01 -3.3406588E-11  4.5645482E+09
  2.5112055E+02  9.6748673E-01 -3.3069486E-11  4.5184878E+09
  2.5048733E+02  9.6732839E-01 -3.2734935E-11  4.4727760E+09
  2.4985411E+02  9.6716889E-01 -3.2402923E-11  4.4274112E+09
  2.4922090E+02  9.6700824E-01 -3.2073436E-11  4.3823914E+09
  2.4858768E+02  9.6684641E-01 -3.1746463E-11  4.3377150E+09
  2.4795446E+02  9.6668341E-01 -3.1421990E-11  4.2933803E+09
  2.4732125E+02  9.6651920E-01 -3.1100004E-11  4.2493854E+09
  2.4668803E+02  9.6635380E-01 -3.0780494E-11  4.2057287E+09
  2.4605481E+02  9.6618717E-01 -3.0463445E-11  4.1624084E+09
  2.4542160E+02  9.6601932E-01 -3.0148846E-11  4.1194228E+09
  2.4478838E+02  9.6585022E-01 -2.9836684E-11  4.0767702E+09
  2.4415516E+02  9.6567987E-01 -2.9526946E-11  4.0344488E+09
  2.4352195E+02  9.6550825E-01 -2.9219620E-11  3.9924569E+09
  2.4288873E+02  9.6533536E-01 -2.8914693E-11  3.9507929E+09
  2.4225552E+02  9.6516117E-01 -2.8612153E-11  3.9094549E+09
  2.4162230E+02  9.6498569E-01 -2.8311987E-11  3.8684414E+09
  2.4098908E+02  9.6480888E-01 -2.8014183E-11  3.8277506E+09
  2.4035587E+02  9.6463074E-01 -2.7718728E-11  3.7873808E+09
  2.3972265E+02  9.6445127E-01 -2.7425611E-11  3.7473304E+09
  2.3908943E+02  9.6427043E-01 -2.7134818E-11  3.7075976E+09
  2.3845622E+02  9.6408823E-01 -2.6846338E-11  3.6681807E+09
  2.3782300E+02  9.6390464E-01 -2.6560158E-11  3.6290782E+09
  2.3718978E+02  9.6371965E-01 -2.6276266E-11  3.5902882E+09
  2.3655657E+02  9.6353325E-01 -2.5994649E-11  3.5518093E+09
  2.3592335E+02  9.6334543E-01 -2.5715297E-11  3.5136396E+09
  2.3529013E+02  9.6315616E-01 -2.5438196E-11  3.4757776E+09
  2.3465692E+02  9.6296544E-01 -2.5163334E-11  3.4382215E+09
  2.3402370E+02  9.6277326E-01 -2.4890699E-11  3.4009698E+09
  2.3339048E+02  9.6257958E-01 -2.4620280E-11  3.3640207E+09
  2.3275727E+02  9.6238441E-01 -2.4352064E-11  3.3273728E+09
  2.3212405E+02  9.6218772E-01 -2.4086040E-11  3.2910242E+09
  2.3149083E+02  9.6198950E-01 -2.3822195E-11  3.2549734E+09
  2.3085762E+02  9.6178973E-01 -2.3560517E-11  3.2192188E+09
  2.3022440E+02  9.6158840E-01 -2.3300995E-11  3.1837587E+09
  2.2959118E+02  9.6138549E-01 -2.3043617E-11  3.1485915E+09
  2.2895797E+02  9.6118098E-01 -2.2788371E-11  3.1137156E+09
  2.2832475E+02  9.6097487E-01 -2.2535245E-11  3.0791295E+09
  2.2769153E+02  9.6076712E-01 -2.2284227E-11  3.0448314E+09
  2.2705832E+02  9.6055773E-01 -2.2035306E-11  3.0108198E+09
  2.2642510E+02  9.6034667E-01 -2.1788470E-11  2.9770931E+09
  2.2579188E+02  9.6013394E-01 -2.1543708E-11  2.9436497E+09
  2.2515867E+02  9.5991950E-01 -2.1301008E-11  2.9104881E+09
  2.2452545E+02  9.5970335E-01 -2.1060357E-11  2.8776065E+09
  2.2389223E+02  9.5948547E-01 -2.0821746E-11  2.8450036E+09
  2.2325902E+02  9.5926583E-01 -2.0585162E-11  2.8126776E+09
  2.2262580E+02  9.5904442E-01 -2.0350593E-11  2.7806270E+09
  2.2199258E+02  9.5882123E-01 -2.0118029E-11  2.7488503E+09
  2.2135937E+02  9.5859622E-01 -1.9887457E-11  2.7173459E+09
  2.2072615E+02  9.5836938E-01 -1.9658867E-11  2.6861122E+09
  2.2009294E+02  9.5814069E-01 -1.9432247E-11  2.6551477E+09
  2.1945972E+02  9.5791014E-01 -1.9207586E-11  2.6244509E+09
  2.1882650E+02  9.5767770E-01 -1.8984872E-11  2.5940202E+09
  2.1819329E+02  9.5744334E-01 -1.8764095E-11  2.5638540E+09
  2.1756007E+02  9.5720706E-01 -1.8545242E-11  2.5339508E+09
  2.1692685E+02  9.5696883E-01 -1.8328304E-11  2.5043092E+09
  2.1629364E+02  9.5672862E-01 -1.8113268E-11  2.4749275E+09
  2.1566042E+02  9.5648642E-01 -1.7900124E-11  2.4458043E+09
  2.1502720E+02  9.5624221E-01 -1.7688860E-11  2.4169380E+09
  2.1439399E+02  9.5599596E-01 -1.7479466E-11  2.3883272E+09
  2.1376077E+02  9.5574764E-01 -1.7271930E-11  2.3599703E+09
  2.1312755E+02  9.5549725E-01 -1.7066241E-11  2.3318658E+09
  2.1249434E+02  9.5524474E-01 -1.6862389E-11  2.3040122E+09
  2.1186112E+02  9.5499011E-01 -1.6660362E-11  2.2764081E+09
  2.1122790E+02  9.5473333E-01 -1.6460150E-11  2.2490519E+09
  2.1059469E+02  9.5447436E-01 -1.6261742E-11  2.2219421E+09
  2.0996147E+02  9.5421320E-01 -1.6065127E-11  2.1950774E+09
  2.0932825E+02  9.5394980E-01 -1.5870294E-11  2.1684561E+09
  2.0869504E+02  9.5368416E-01 -1.5677232E-11  2.1420769E+09
  2.0806182E+02  9.5341624E-01 -1.5485931E-11  2.1159382E+09
  2.0742860E+02  9.5314602E-01 -1.5296379E-11  2.0900387E+09
  2.0679539E+02  9.5287346E-01 -1.5108568E-11  2.0643768E+09
  2.0616217E+02  9.5259856E-01 -1.4922484E-11  2.0389510E+09
  2.0552895E+02  9.5232127E-01 -1.4738119E-11  2.0137601E+09
  2.0489574E+02  9.5204156E-01 -1.4555461E-11  1.9888024E+09
  2.0426252E+02  9.5175943E-01 -1.4374500E-11  1.9640766E+09
  2.0362930E+02  9.5147482E-01 -1.4195226E-11  1.9395812E+09
  2.0299609E+02  9.5118772E-01 -1.4017627E-11  1.9153148E+09
  2.0236287E+02  9.5089810E-01 -1.3841694E-11  1.8912760E+09
  2.0172965E+02  9.5060593E-01 -1.3667416E-11  1.8674633E+09
  2.0109644E+02  9.5031118E-01 -1.3494783E-11  1.8438754E+09
  2.0046322E+02  9.5001381E-01 -1.3323784E-11  1.8205108E+09
  1.9983000E+02  9.4971380E-01 -1.3154409E-11  1.7973680E+09
  1.9919679E+02  9.4941112E-01 -1.2986648E-11  1.7744458E+09
  1.9856357E+02  9.4910573E-01 -1.2820491E-11  1.7517427E+09
  1.9793035E+02  9.4879761E-01 -1.2655927E-11  1.7292573E+09
  1.9729714E+02  9.4848671E-01 -1.2492946E-11  1.7069882E+09
  1.9666392E+02  9.4817302E-01 -1.2331538E-11  1.6849340E+09
  1.9603071E+02  9.4785648E-01 -1.2171693E-11  1.6630934E+09
  1.9539749E+02  9.4753708E-01 -1.2013400E-11  1.6414650E+09
  1.9476427E+02  9.4721478E-01 -1.1856651E-11  1.6200473E+09
  1.9413106E+02  9.4688954E-01 -1.1701434E-11  1.5988391E+09
  1.9349784E+02  9.4656132E-01 -1.1547740E-11  1.5778390E+09
  1.9286462E+02  9.4623009E-01 -1.1395559E-11  1.5570455E+09
  1.9223141E+02  9.4589582E-01 -1.1244881E-11  1.5364574E+09
  1.9159819E+02  9.4555846E-01 -1.1095695E-11  1.5160733E+09
  1.9096497E+02  9.4521799E-01 -1.0947993E-11  1.4958918E+09
  1.9033176E+02  9.4487435E-01 -1.0801765E-11  1.4759117E+09
  1.8969854E+02  9.4452752E-01 -1.0656999E-11  1.4561315E+09
  1.8906532E+02  9.4417745E-01 -1.0513688E-11  1.4365500E+09
  1.8843211E+02  9.4382411E-01 -1.0371820E-11  1.4171658E+09
  1.8779889E+02  9.4346745E-01 -1.0231387E-11  1.3979775E+09
  1.8716567E+02  9.4310743E-01 -1.0092379E-11  1.3789840E+09
  1.8653246E+02  9.4274401E-01 -9.9547856E-12  1.3601838E+09
  1.8589924E+02  9.4237715E-01 -9.8185978E-12  1.3415756E+09
  1.8526602E+02  9.4200680E-01 -9.6838059E-12  1.3231581E+09
  1.8463281E+02  9.4163293E-01 -9.5504004E-12  1.3049301E+09
  1.8399959E+02  9.4125548E-01 -9.4183718E-12  1.2868902E+09
  1.8336637E+02  9.4087442E-01 -9.2877107E-12  1.2690372E+09
  1.8273316E+02  9.4048969E-01 -9.1584075E-12  1.2513697E+09
  1.8209994E+02  9.4010125E-01 -9.0304529E-12  1.2338865E+09
  1.8146672E+02  9.3970906E-01 -8.9038376E-12  1.2165862E+09
  1.8083351E+02  9.3931306E-01 -8.7785522E-12  1.1994677E+09
  1.8020029E+02  9.3891321E-01 -8.6545873E-12  1.1825296E+09
  1.7956707E+02  9.3850945E-01 -8.5319338E-12  1.1657707E+09
  1.7893386E+02  9.3810175E-01 -8.4105824E-12  1.1491897E+09
  1.7830064E+02  9.3769003E-01 -8.2905239E-12  1.1327854E+09
  1.7766742E+02  9.3727427E-01 -8.1717491E-12  1.1165565E+09
  1.7703421E+02  9.3685439E-01 -8.0542488E-12  1.1005017E+09
  1.7640099E+02  9.3643035E-01 -7.9380141E-12  1.0846198E+09
  1.7576777E+02  9.3600210E-01 -7.8230357E-12  1.0689096E+09
  1.7513456E+02  9.3556957E-01 -7.7093047E-12  1.0533698E+09
  1.7450134E+02  9.3513272E-01 -7.5968120E-12  1.0379993E+09
  1.7386813E+02  9.3469148E-01 -7.4855487E-12  1.0227967E+09
  1.7323491E+02  9.3424581E-01 -7.3755058E-12  1.0077609E+09
  1.7260169E+02  9.3379563E-01 -7.2666745E-12  9.9289055E+08
  1.7196848E+02  9.3334089E-01 -7.1590458E-12  9.7818457E+08
  1.7133526E+02  9.3288153E-01 -7.0526108E-12  9.6364171E+08
  1.7070204E+02  9.3241748E-01 -6.9473609E-12  9.4926076E+08
  1.7006883E+02  9.3194869E-01 -6.8432871E-12  9.3504052E+08
  1.6943561E+02  9.3147509E-01 -6.7403808E-12  9.2097979E+08
  1.6880239E+02  9.3099661E-01 -6.6386332E-12  9.0707739E+08
  1.6816918E+02  9.3051320E-01 -6.5380356E-12  8.9333213E+08
  1.6753596E+02  9.3002477E-01 -6.4385795E-12  8.7974282E+08
  1.6690274E+02  9.2953127E-01 -6.3402561E-12  8.6630829E+08
  1.6626953E+02  9.2903263E-01 -6.2430569E-12  8.5302737E+08
  1.6563631E+02  9.2852876E-01 -6.1469733E-12  8.3989888E+08
  1.6500309E+02  9.2801962E-01 -6.0519969E-12  8.2692166E+08
  1.6436988E+02  9.2750511E-01 -5.9581191E-12  8.1409456E+08
  1.6373666E+02  9.2698516E-01 -5.8653314E-12  8.0141641E+08
  1.6310344E+02  9.2645971E-01 -5.7736255E-12  7.8888606E+08
  1.6247023E+02  9.2592867E-01 -5.6829930E-12  7.7650238E+08
  1.6183701E+02  9.2539196E-01 -5.5934254E-12  7.6426421E+08
  1.6120379E+02  9.2484952E-01 -5.5049145E-12  7.5217043E+08
  1.6057058E+02  9.2430124E-01 -5.4174520E-12  7.4021988E+08
  1.5993736E+02  9.2374706E-01 -5.3310297E-12  7.2841146E+08
  1.5930414E+02  9.2318689E-01 -5.2456391E-12  7.1674403E+08
  1.5867093E+02  9.2262065E-01 -5.1612723E-12  7.0521647E+08
  1.5803771E+02  9.2204824E-01 -5.0779211E-12  6.9382767E+08
  1.5740449E+02  9.2146959E-01 -4.9955772E-12  6.8257652E+08
  1.5677128E+02  9.2088459E-01 -4.9142326E-12  6.7146190E+08
  1.5613806E+02  9.2029317E-01 -4.8338792E-12  6.6048273E+08
  1.5550484E+02  9.1969522E-01 -4.7545091E-12  6.4963790E+08
  1.5487163E+02  9.1909066E-01 -4.6761141E-12  6.3892631E+08
  1.5423841E+02  9.1847938E-01 -4.5986864E-12  6.2834688E+08
  1.5360519E+02  9.1786129E-01 -4.5222179E-12  6.1789853E+08
  1.5297198E+02  9.1723629E-01 -4.4467009E-12  6.0758017E+08
  1.5233876E+02  9.1660429E-01 -4.3721274E-12  5.9739073E+08
  1.5170554E+02  9.1596516E-01 -4.2984895E-12  5.8732913E+08
  1.5107233E+02  9.1531882E-01 -4.2257795E-12  5.7739432E+08
  1.5043911E+02  9.1466515E-01 -4.1539897E-12  5.6758523E+08
  1.4980590E+02  9.1400405E-01 -4.0831122E-12  5.5790080E+08
  1.4917268E+02  9.1333540E-01 -4.0131393E-12  5.4833998E+08
  1.4853946E+02  9.1265910E-01 -3.9440635E-12  5.3890172E+08
  1.4790625E+02  9.1197502E-01 -3.8758769E-12  5.2958497E+08
  1.4727303E+02  9.1128305E-01 -3.8085721E-12  5.2038870E+08
  1.4663981E+02  9.1058308E-01 -3.7421415E-12  5.1131187E+08
  1.4600660E+02  9.0987497E-01 -3.6765774E-12  5.0235344E+08
  1.4537338E+02  9.0915861E-01 -3.6118724E-12  4.9351240E+08
  1.4474016E+02  9.0843387E-01 -3.5480191E-12  4.8478773E+08
  1.4410695E+02  9.0770063E-01 -3.4850098E-12  4.7617839E+08
  1.4347373E+02  9.0695875E-01 -3.4228374E-12  4.6768338E+08
  1.4284051E+02  9.0620809E-01 -3.3614943E-12  4.5930170E+08
  1.4220730E+02  9.0544854E-01 -3.3009732E-12  4.5103233E+08
  1.4157408E+02  9.0467993E-01 -3.2412668E-12  4.4287427E+08
  1.4094086E+02  9.0390215E-01 -3.1823678E-12  4.3482654E+08
  1.4030765E+02  9.0311503E-01 -3.1242690E-12  4.2688814E+08
  1.3967443E+02  9.0231845E-01 -3.0669631E-12  4.1905808E+08
  1.3904121E+02  9.0151224E-01 -3.0104429E-12  4.1133538E+08
  1.3840800E+02  9.0069625E-01 -2.9547013E-12  4.0371907E+08
  1.3777478E+02  8.9987034E-01 -2.8997312E-12  3.9620816E+08
  1.3714156E+02  8.9903434E-01 -2.8455255E-12  3.8880170E+08
  1.3650835E+02  8.9818810E-01 -2.7920771E-12  3.8149872E+08
  1.3587513E+02  8.9733145E-01 -2.7393790E-12  3.7429825E+08
  1.3524191E+02  8.9646421E-01 -2.6874242E-12  3.6719934E+08
  1.3460870E+02  8.9558624E-01 -2.6362058E-12  3.6020105E+08
  1.3397548E+02  8.9469734E-01 -2.5857167E-12  3.5330242E+08
  1.3334226E+02  8.9379734E-01 -2.5359502E-12  3.4650251E+08
  1.3270905E+02  8.9288607E-01 -2.4868993E-12  3.3980039E+08
  1.3207583E+02  8.9196333E-01 -2.4385573E-12  3.3319512E+08
  1.3144261E+02  8.9102895E-01 -2.3909172E-12  3.2668577E+08
  1.3080940E+02  8.9008273E-01 -2.3439725E-12  3.2027142E+08
  1.3017618E+02  8.8912447E-01 -2.2977162E-12  3.1395114E+08
  1.2954296E+02  8.8815398E-01 -2.2521419E-12  3.0772403E+08
  1.2890975E+02  8.8717105E-01 -2.2072426E-12  3.0158917E+08
  1.2827653E+02  8.8617548E-01 -2.1630119E-12  2.9554566E+08
  1.2764332E+02  8.8516705E-01 -2.1194431E-12  2.8959259E+08
  1.2701010E+02  8.8414555E-01 -2.0765297E-12  2.8372906E+08
  1.2637688E+02  8.8311076E-01 -2.0342651E-12  2.7795419E+08
  1.2574367E+02  8.8206246E-01 -1.9926428E-12  2.7226708E+08
  1.2511045E+02  8.8100041E-01 -1.9516563E-12  2.6666684E+08
  1.2447723E+02  8.7992439E-01 -1.9112993E-12  2.6115261E+08
  1.2384402E+02  8.7883415E-01 -1.8715652E-12  2.5572350E+08
  1.2321080E+02  8.7772945E-01 -1.8324478E-12  2.5037864E+08
  1.2257758E+02  8.7661005E-01 -1.7939406E-12  2.4511717E+08
  1.2194437E+02  8.7547569E-01 -1.7560374E-12  2.3993822E+08
  1.2131115E+02  8.7432610E-01 -1.7187319E-12  2.3484094E+08
  1.2067793E+02  8.7316104E-01 -1.6820178E-12  2.2982447E+08
  1.2004472E+02  8.7198022E-01 -1.6458889E-12  2.2488796E+08
  1.1941150E+02  8.7078338E-01 -1.6103391E-12  2.2003057E+08
  1.1877828E+02  8.6957022E-01 -1.5753623E-12  2.1525146E+08
  1.1814507E+02  8.6834047E-01 -1.5409521E-12  2.1054980E+08
  1.1751185E+02  8.6709383E-01 -1.5071027E-12  2.0592474E+08
  1.1687863E+02  8.6583001E-01 -1.4738080E-12  2.0137548E+08
  1.1624542E+02  8.6454869E-01 -1.4410619E-12  1.9690117E+08
  1.1561220E+02  8.6324956E-01 -1.4088584E-12  1.9250102E+08
  1.1497898E+02  8.6193232E-01 -1.3771917E-12  1.8817419E+08
  1.1434577E+02  8.6059662E-01 -1.3460557E-12  1.8391989E+08
  1.1371255E+02  8.5924214E-01 -1.3154446E-12  1.7973731E+08
  1.1307933E+02  8.5786853E-01 -1.2853526E-12  1.7562565E+08
  1.1244612E+02  8.5647546E-01 -1.2557737E-12  1.7158411E+08
  1.1181290E+02  8.5506257E-01 -1.2267023E-12  1.6761190E+08
  1.1117968E+02  8.5362949E-01 -1.1981326E-12  1.6370824E+08
  1.1054647E+02  8.5217585E-01 -1.1700588E-12  1.5987235E+08
  1.0991325E+02  8.5070128E-01 -1.1424752E-12  1.5610344E+08
  1.0928003E+02  8.4920538E-01 -1.1153763E-12  1.5240074E+08
  1.0864682E+02  8.4768777E-01 -1.0887563E-12  1.4876349E+08
  1.0801360E+02  8.4614804E-01 -1.0626097E-12  1.4519091E+08
  1.0738038E+02  8.4458578E-01 -1.0369309E-12  1.4168226E+08
  1.0674717E+02  8.4300056E-01 -1.0117143E-12  1.3823677E+08
  1.0611395E+02  8.4139196E-01 -9.8695455E-13  1.3485369E+08
  1.0548073E+02  8.3975953E-01 -9.6264610E-13  1.3153227E+08
  1.0484752E+02  8.3810283E-01 -9.3878353E-13  1.2827178E+08
  1.0421430E+02  8.3642138E-01 -9.1536144E-13  1.2507148E+08
  1.0358109E+02  8.3471473E-01 -8.9237447E-13  1.2193063E+08
  1.0294787E+02  8.3298239E-01 -8.6981727E-13  1.1884850E+08
  1.0231465E+02  8.3122387E-01 -8.4768455E-13  1.1582437E+08
  1.0168144E+02  8.2943866E-01 -8.2597103E-13  1.1285752E+08
  1.0104822E+02  8.2762625E-01 -8.0467148E-13  1.0994723E+08
  1.0041500E+02  8.2578612E-01 -7.8378069E-13  1.0709279E+08
  9.9781786E+01  8.2391772E-01 -7.6329349E-13  1.0429350E+08
  9.9148569E+01  8.2202051E-01 -7.4320473E-13  1.0154865E+08
  9.8515353E+01  8.2009392E-01 -7.2350932E-13  9.8857541E+07
  9.7882136E+01  8.1813738E-01 -7.0420217E-13  9.6219486E+07
  9.7248919E+01  8.1615029E-01 -6.8527825E-13  9.3633794E+07
  9.6615703E+01  8.1413206E-01 -6.6673254E-13  9.1099779E+07
  9.5982486E+01  8.1208208E-01 -6.4856006E-13  8.8616761E+07
  9.5349270E+01  8.0999970E-01 -6.3075587E-13  8.6184064E+07
  9.4716053E+01  8.0788428E-01 -6.1331505E-13  8.3801018E+07
  9.4082837E+01  8.0573517E-01 -5.9623273E-13  8.1466955E+07
  9.3449620E+01  8.0355170E-01 -5.7950405E-13  7.9181212E+07
  9.2816403E+01  8.0133316E-01 -5.6312420E-13  7.6943133E+07
  9.2183187E+01  7.9907886E-01 -5.4708840E-13  7.4752063E+07
  9.1549970E+01  7.9678808E-01 -5.3139190E-13  7.2607352E+07
  9.0916754E+01  7.9446007E-01 -5.1602997E-13  7.0508357E+07
  9.0283537E+01  7.9209408E-01 -5.0099793E-13  6.8454437E+07
  8.9650321E+01  7.8968933E-01 -4.8629112E-13  6.6444956E+07
  8.9017104E+01  7.8724505E-01 -4.7190494E-13  6.4479282E+07
  8.8383887E+01  7.8476041E-01 -4.5783478E-13  6.2556789E+07
  8.7750671E+01  7.8223459E-01 -4.4407608E-13  6.0676854E+07
  8.7117454E+01  7.7966674E-01 -4.3062433E-13  5.8838859E+07
  8.6484238E+01  7.7705600E-01 -4.1747504E-13  5.7042190E+07
  8.5851021E+01  7.7440148E-01 -4.0462374E-13  5.5286237E+07
  8.5217804E+01  7.7170228E-01 -3.9206601E-13  5.3570396E+07
  8.4584588E+01  7.6895746E-01 -3.7979744E-13  5.1894067E+07
