 #p(MeV) \t \delta f_\\nu \t \delta f_\\nubar
  3.0550390048759191E-01  2.6826297138570010E-01  1.5940141005270963E-05
  3.0854754449776572E-01  2.6776637972897688E-01  1.5803552070427369E-05
  3.1162151142311623E-01  2.6734007041685415E-01  1.5667931301734814E-05
  3.1472610336178053E-01  2.6702684257134768E-01  1.5533276812098642E-05
  3.1786162542160873E-01  2.6668513673216870E-01  1.5399587195681658E-05
  3.2102838575014958E-01  2.6614823208200672E-01  1.5266861339448099E-05
  3.2422669556493344E-01  2.6561095073805241E-01  1.5135098145737986E-05
  3.2745686918405781E-01  2.6506185143909622E-01  1.5004296567879198E-05
  3.3071922405707788E-01  2.6461030785014161E-01  1.4874455754515089E-05
  3.3401408079620321E-01  2.6416837067754889E-01  1.4745574761183467E-05
  3.3734176320780757E-01  2.6372860298677103E-01  1.4617651902292216E-05
  3.4070259832425032E-01  2.6324588841746688E-01  1.4490684179261958E-05
  3.4409691643601636E-01  2.6279278803026546E-01  1.4364667030167212E-05
  3.4752505112417664E-01  2.6230122894852193E-01  1.4239594380788385E-05
  3.5098733929316961E-01  2.6183283997706835E-01  1.4115458868004103E-05
  3.5448412120391282E-01  2.6142420788429882E-01  1.3992252118449328E-05
  3.5801574050724100E-01  2.6097592923205076E-01  1.3869965010947120E-05
  3.6158254427767939E-01  2.6057062184907259E-01  1.3748587928178712E-05
  3.6518488304755331E-01  2.6012439229713002E-01  1.3628111197924955E-05
  3.6882311084143649E-01  2.5968735348402217E-01  1.3508525281078740E-05
  3.7249758521094395E-01  2.5925000034968537E-01  1.3389820484087649E-05
  3.7620866726987023E-01  2.5876771408255511E-01  1.3271986794897725E-05
  3.7995672172967859E-01  2.5825018208159667E-01  1.3155014200402359E-05
  3.8374211693534405E-01  2.5773179615020880E-01  1.3038893238735705E-05
  3.8756522490155171E-01  2.5725197393960525E-01  1.2923615435979148E-05
  3.9142642134925859E-01  2.5683913561705241E-01  1.2809173485700595E-05
  3.9532608574261663E-01  2.5642292767851493E-01  1.2695561211390968E-05
  3.9926460132626557E-01  2.5601863889246962E-01  1.2582773409784677E-05
  4.0324235516299761E-01  2.5551498153139235E-01  1.2470805656931238E-05
  4.0725973817179506E-01  2.5498521133865587E-01  1.2359654117554463E-05
